sample_id,organ,series_group_id,split,label_evidence,series_id,source_name,title,single_cell_probability,tumor_like
GSM5171531,brain,GSE159812,train,source,GSE159812,Medial prefrontal cortex,COVID-19 Sample 9,0.3663787245750427,False
GSM5171532,brain,GSE159812,train,source,GSE159812,Medial prefrontal cortex,COVID-19 Sample 10,0.20893408358097076,False
GSM4909947,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Bladder_TCR,0.055101748555898666,False
GSM4909951,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Heart_TCR,0.06623448431491852,False
GSM4909952,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Liver_TCR,0.17469823360443115,False
GSM4909953,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Lymph.node_TCR,0.17687265574932098,False
GSM4909954,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Marrow_TCR,0.19379648566246033,False
GSM4909957,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Skin_TCR,0.024675680324435234,False
GSM4909959,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Spleen_TCR,0.3474957048892975,False
GSM4909960,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Stomach_TCR,0.28182852268218994,False
GSM4909961,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Trachea_TCR,0.049693312495946884,False
GSM4909962,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Bladder_BCR,0.1301233470439911,False
GSM4909963,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Blood_BCR,0.23856385052204132,False
GSM4909964,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Common.bile.duct_BCR,0.44838863611221313,False
GSM4909966,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Heart_BCR,0.204874187707901,False
GSM4909967,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Liver_BCR,0.37344467639923096,False
GSM4909968,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Lymph.node_BCR,0.37964606285095215,False
GSM4909969,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Marrow_BCR,0.2341182976961136,False
GSM4909970,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Muscle_BCR,0.20345358550548553,False
GSM4909971,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Rectum_BCR,0.16457192599773407,False
GSM4909974,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Spleen_BCR,0.3827036917209625,False
GSM4909976,brain,GSE159929,train,source,GSE159929,An adult male donor who died of a traumatic brain injury,Trachea_BCR,0.18598201870918274,False
GSM4877085,brain,GSE160690|GSE160691,train,source,GSE160690	GSE160691,Cerebral cortex,Cortex Control rep2 RNA-Seq,0.1576656699180603,False
GSM4877086,brain,GSE160690|GSE160691,train,source,GSE160690	GSE160691,Cerebral cortex,Cortex Trisomy rep1 RNA-Seq,0.11933492869138718,False
GSM4877087,brain,GSE160690|GSE160691,train,source,GSE160690	GSE160691,Cerebral cortex,Cortex Trisomy rep2 RNA-Seq,0.08273708075284958,False
GSM4877088,brain,GSE160690|GSE160691,train,source,GSE160690	GSE160691,Cerebral cortex,Cortex Trisomy rep3 RNA-Seq,0.08347565680742264,False
GSM4963081,brain,GSE162855,train,source,GSE162855,Human Brain Reference RNA,HBRR_TC00283151_C01,0.01811084896326065,False
GSM4963105,brain,GSE162855,train,source,GSE162855,Human Brain Reference RNA,HBRR_TC00283151_D01,0.02338465489447117,False
GSM4963459,brain,GSE162855,train,source,GSE162855,Human Brain Reference RNA,HBRR_TC00283171_C01,0.030691837891936302,False
GSM4963837,brain,GSE162855,train,source,GSE162855,Human Brain Reference RNA,HBRR_TC00283209_C01,0.017827941104769707,False
GSM4963861,brain,GSE162855,train,source,GSE162855,Human Brain Reference RNA,HBRR_TC00283209_D01,0.026756301522254944,False
GSM4982083,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,Control 1 Hpc,0.22739064693450928,False
GSM4982087,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,Control 4 Hpc,0.1789047122001648,False
GSM4982088,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,Control 5 Hpc,0.1792740821838379,False
GSM4982093,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,AD 4 Hpc,0.1955653727054596,False
GSM4982094,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,AD 5 Hpc,0.2600095868110657,False
GSM4982095,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,AD 6 Hpc,0.24203360080718994,False
GSM4982096,brain,GSE163577,train,source,GSE163577,Human brain vascular nuclei,Control 8 Hpc,0.20645073056221008,False
GSM5112255,brain,GSE167758,train,source,GSE167758,Brain tissue,ICH6-A,0.03526945412158966,False
GSM5135521,brain,GSE167758,train,source,GSE167758,Brain tissue,ICH9-A,0.030218062922358513,False
GSM5292884,brain,GSE174367,train,source,GSE174367,AD brain,Sample-105 (Total Bulk RNA-seq),0.05326201021671295,False
GSM5292885,brain,GSE174367,train,source,GSE174367,AD brain,Sample-106 (Total Bulk RNA-seq),0.05950772762298584,False
GSM5292887,brain,GSE174367,train,source,GSE174367,AD brain,Sample-108 (Total Bulk RNA-seq),0.051697950810194016,False
GSM5292903,brain,GSE174367,train,source,GSE174367,AD brain,Sample-122 (Total Bulk RNA-seq),0.04647327587008476,False
GSM5292914,brain,GSE174367,train,source,GSE174367,AD brain,Sample-133 (Total Bulk RNA-seq),0.03688589483499527,False
GSM5292922,brain,GSE174367,train,source,GSE174367,AD brain,Sample-141 (Total Bulk RNA-seq),0.04623034596443176,False
GSM5292927,brain,GSE174367,train,source,GSE174367,AD brain,Sample-146 (Total Bulk RNA-seq),0.047011956572532654,False
GSM5292930,brain,GSE174367,train,source,GSE174367,AD brain,Sample-149 (Total Bulk RNA-seq),0.044673312455415726,False
GSM5292945,brain,GSE174367,train,source,GSE174367,Control brain,Sample-164 (Total Bulk RNA-seq),0.050269123166799545,False
GSM5292948,brain,GSE174367,train,source,GSE174367,Control brain,Sample-167 (Total Bulk RNA-seq),0.0560222826898098,False
GSM5292952,brain,GSE174367,train,source,GSE174367,Control brain,Sample-170 (Total Bulk RNA-seq),0.04120994731783867,False
GSM5292973,brain,GSE174367,train,source,GSE174367,Control brain,Sample-191 (Total Bulk RNA-seq),0.04219919815659523,False
GSM5293026,brain,GSE174367,train,source,GSE174367,AD brain,Sample-6 (Total Bulk RNA-seq),0.055174361914396286,False
GSM5293028,brain,GSE174367,train,source,GSE174367,Control brain,Sample-61 (Total Bulk RNA-seq),0.035815801471471786,False
GSM5293033,brain,GSE174367,train,source,GSE174367,Control brain,Sample-66 (Total Bulk RNA-seq),0.05017487332224846,False
GSM5293034,brain,GSE174367,train,source,GSE174367,Control brain,Sample-67 (Total Bulk RNA-seq),0.04340862110257149,False
GSM5293035,brain,GSE174367,train,source,GSE174367,Control brain,Sample-69 (Total Bulk RNA-seq),0.03492159768939018,False
GSM5293039,brain,GSE174367,train,source,GSE174367,Control brain,Sample-72 (Total Bulk RNA-seq),0.031767912209033966,False
GSM5293063,brain,GSE174367,train,source,GSE174367,Control brain,Sample-95 (Total Bulk RNA-seq),0.04256322979927063,False
GSM5293067,brain,GSE174367,train,source,GSE174367,Control brain,Sample-99 (Total Bulk RNA-seq),0.04358435422182083,False
GSM5470475,brain,GSE180759,train,source,GSE180759,Brain,s1,0.44493016600608826,False
GSM1100295,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_EU_1,0.010365014895796776,False
GSM1100296,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AF_2,0.009432479739189148,False
GSM1100297,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_EU_3,0.014123933389782906,False
GSM1100298,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_EU_4,0.01471856888383627,False
GSM1100299,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AS_5,0.011100300587713718,False
GSM1100300,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AF_6,0.014019529335200787,False
GSM1100301,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AS_7,0.008084294386208057,False
GSM1100302,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AF_8,0.007893789559602737,False
GSM1100303,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AS_9,0.010876800864934921,False
GSM1100304,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AS_10,0.01163962297141552,False
GSM1100305,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_EU_11,0.012060893699526787,False
GSM1100306,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AF_12,0.013747860677540302,False
GSM1100307,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_AS_13,0.009664208628237247,False
GSM1100308,brain,GSE45263,train,source,GSE45263,Prefrontal Cortex,Human_EU_14,0.020271549001336098,False
GSM1131743,brain,GSE46523,train,source,GSE46523,Dorsolateral prefrontal cortex,Normal Brain 1,0.009094299748539925,False
GSM1131744,brain,GSE46523,train,source,GSE46523,Dorsolateral prefrontal cortex,Normal Brain 2,0.005841467063874006,False
GSM1131745,brain,GSE46523,train,source,GSE46523,Dorsolateral prefrontal cortex,Normal Brain 3,0.007564801722764969,False
GSM1131746,brain,GSE46523,train,source,GSE46523,Dorsolateral prefrontal cortex,Normal Brain 4,0.006580687128007412,False
GSM1131747,brain,GSE46523,train,source,GSE46523,Dorsolateral prefrontal cortex,Normal Brain 5,0.011535460129380226,False
GSM1241351,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_02_M,0.02073271945118904,False
GSM1241352,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_03_F,0.02415125072002411,False
GSM1241353,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_04_F,0.019380880519747734,False
GSM1241356,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_07_M,0.01225834246724844,False
GSM1241357,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_08_M,0.014515339396893978,False
GSM1241358,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_09_M,0.012807298451662064,False
GSM1241359,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_10_M,0.019746316596865654,False
GSM1241360,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_11_F,0.010085840709507465,False
GSM1241364,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_15_F,0.0174544770270586,False
GSM1241365,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_16_M,0.012768643908202648,False
GSM1241367,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_18_F,0.00860009528696537,False
GSM1241368,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_19_F,0.009288015775382519,False
GSM1241371,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_23_M,0.009394306689500809,False
GSM1241374,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_26_F,0.01914682425558567,False
GSM1241376,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_28_M,0.023501982912421227,False
GSM1241378,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_30_M,0.01108227763324976,False
GSM1241380,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_32_M,0.014771714806556702,False
GSM1241381,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_33_F,0.01871274970471859,False
GSM1241383,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_36_M,0.00976327434182167,False
GSM1241385,brain,GSE51264,train,source,GSE51264,prefrontal cortex (PFC),human_38_M,0.018984336405992508,False
GSM1495249,brain,GSE51424,train,source,GSE51424,normal brain,NormalHumanRNA-SeqA,0.035211410373449326,False
GSM1495250,brain,GSE51424,train,source,GSE51424,normal brain,NormalHumanRNA-SeqB,0.04162134230136871,False
GSM1495251,brain,GSE51424,train,source,GSE51424,normal brain,NormalHumanRNA-SeqC,0.04418613389134407,False
GSM1288379,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_11,0.05134965479373932,False
GSM1288380,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_12,0.10454968363046646,False
GSM1288381,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_13,0.0493801012635231,False
GSM1288382,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_14,0.09472555667161942,False
GSM1288383,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_15,0.06490584462881088,False
GSM1288384,brain,GSE53239,train,source,GSE53239,postmortem brain,BD HGB_16,0.03571874275803566,False
GSM1288385,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_17,0.04850452393293381,False
GSM1288386,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_18,0.05258018895983696,False
GSM1288387,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_19,0.041575461626052856,False
GSM1288388,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_20,0.049721211194992065,False
GSM1288389,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_21,0.05522919446229935,False
GSM1288390,brain,GSE53239,train,source,GSE53239,postmortem brain,Control HGB_22,0.049216970801353455,False
GSM1378955,brain,GSE57295,train,source,GSE57295,brain tissue,human mRNA-seq,0.06355204433202744,False
GSM1440487,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ025,0.03350164368748665,False
GSM1440488,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ026,0.028878066688776016,False
GSM1440489,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ027,0.0382910780608654,False
GSM1440490,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ028,0.03892211988568306,False
GSM1440491,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ029,0.034351930022239685,False
GSM1440492,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ030,0.03685237839818001,False
GSM1440493,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ031,0.03074265457689762,False
GSM1440494,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,BJ024,0.025980714708566666,False
GSM1440495,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,JJ015,0.03725205361843109,False
GSM1440496,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,JJ013,0.027568094432353973,False
GSM1440497,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,JJ014,0.03251628577709198,False
GSM1440498,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP001,0.07110311836004257,False
GSM1440499,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP002,0.025715790688991547,False
GSM1440500,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP003,0.03030809760093689,False
GSM1440501,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP004,0.03530822694301605,False
GSM1440502,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP005,0.030529269948601723,False
GSM1440503,brain,GSE59612,train,source,GSE59612,non-neoplastic brain tissue,AP006,0.036512311547994614,False
GSM1493974,brain,GSE60942|GSE60943,train,source,GSE60942	GSE60943,Brain,Lesion I,0.03894190862774849,False
GSM1493975,brain,GSE60942|GSE60943,train,source,GSE60942	GSE60943,Brain,Lesion II,0.03534455597400665,False
GSM1493976,brain,GSE60942|GSE60943,train,source,GSE60942	GSE60943,Brain,Lesion III,0.032525718212127686,False
GSM1519616,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5308,0.05492408946156502,False
GSM1519617,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5144,0.03446990251541138,False
GSM1519618,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #4727,0.04704097658395767,False
GSM1519619,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5163,0.04671929404139519,False
GSM1519620,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5391,0.04352610930800438,False
GSM1519621,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5242,0.039224013686180115,False
GSM1519622,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #4899,0.023176487535238266,False
GSM1519623,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #4670,0.040652960538864136,False
GSM1519624,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5407,0.02741170860826969,False
GSM1519626,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5302,0.02575155533850193,False
GSM1519627,brain,GSE62098,train,source,GSE62098,human brain,RNA-seq of the corpus callosum #5403,0.030131561681628227,False
GSM1551308,brain,GSE63513,train,source,GSE63513,"human brain (BA9, Brodmann area 9)",RNA-seq of BA9,0.030082350596785545,False
GSM1551309,brain,GSE63513,train,source,GSE63513,"human brain (BA40, Brodmann area 40)",RNA-seq of BA40,0.020986564457416534,False
GSM1551310,brain,GSE63513,train,source,GSE63513,"human brain (AMY, amygdala)",RNA-seq of AMY,0.03044690191745758,False
GSM1580873,brain,GSE64810,train,source,GSE64810,brain,C_0006,0.02667381428182125,False
GSM1580877,brain,GSE64810,train,source,GSE64810,brain,C_0011,0.016907287761569023,False
GSM1580880,brain,GSE64810,train,source,GSE64810,brain,C_0014,0.02190898358821869,False
GSM1580883,brain,GSE64810,train,source,GSE64810,brain,C_0017,0.018969565629959106,False
GSM1580886,brain,GSE64810,train,source,GSE64810,brain,C_0020,0.020417779684066772,False
GSM1580890,brain,GSE64810,train,source,GSE64810,brain,C_0024,0.023119529709219933,False
GSM1580891,brain,GSE64810,train,source,GSE64810,brain,C_0025,0.020848924294114113,False
GSM1580894,brain,GSE64810,train,source,GSE64810,brain,C_0031,0.03439219295978546,False
GSM1580901,brain,GSE64810,train,source,GSE64810,brain,C_0039,0.028672710061073303,False
GSM1580906,brain,GSE64810,train,source,GSE64810,brain,C_0062,0.022425426170229912,False
GSM1580908,brain,GSE64810,train,source,GSE64810,brain,C_0069,0.026518190279603004,False
GSM1580910,brain,GSE64810,train,source,GSE64810,brain,C_0071,0.03749510273337364,False
GSM1580912,brain,GSE64810,train,source,GSE64810,brain,C_0076,0.03668045625090599,False
GSM1580913,brain,GSE64810,train,source,GSE64810,brain,C_0077,0.021226121112704277,False
GSM1580914,brain,GSE64810,train,source,GSE64810,brain,C_0081,0.01956941932439804,False
GSM1580915,brain,GSE64810,train,source,GSE64810,brain,C_0082,0.030372362583875656,False
GSM1580921,brain,GSE64810,train,source,GSE64810,brain,H_0005,0.03422199934720993,False
GSM1580933,brain,GSE64810,train,source,GSE64810,brain,H_0695,0.028512069955468178,False
GSM1580934,brain,GSE64810,train,source,GSE64810,brain,H_0700,0.016504641622304916,False
GSM1580937,brain,GSE64810,train,source,GSE64810,brain,H_0750,0.03503222391009331,False
GSM1679651,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0005 [reanalysis of GSM1580872],0.02358129993081093,False
GSM1679653,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0008 [reanalysis of GSM1580874],0.03621659800410271,False
GSM1679657,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0012 [reanalysis of GSM1580878],0.03518415614962578,False
GSM1679665,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0020 [reanalysis of GSM1580886],0.027456143870949745,False
GSM1679666,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0021 [reanalysis of GSM1580887],0.02403387986123562,False
GSM1679668,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0023 [reanalysis of GSM1580889],0.029488718137145042,False
GSM1679677,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0039 [reanalysis of GSM1580901],0.03804473951458931,False
GSM1679679,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0053 [reanalysis of GSM1580903],0.04981883242726326,False
GSM1679685,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0070 [reanalysis of GSM1580909],0.03052605874836445,False
GSM1679687,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0076 [reanalysis of GSM1580912],0.017154309898614883,False
GSM1679689,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0082 [reanalysis of GSM1580915],0.04183127358555794,False
GSM1679691,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,C_0087 [reanalysis of GSM1580917],0.031062008813023567,False
GSM1679696,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0014,0.02885667234659195,False
GSM1679697,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0015,0.029137492179870605,False
GSM1679698,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0016,0.03068007528781891,False
GSM1679703,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0022,0.023536061868071556,False
GSM1679706,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0027,0.03139709681272507,False
GSM1679711,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0033,0.03776094689965248,False
GSM1679713,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0063,0.034925974905490875,False
GSM1679716,brain,GSE68719,train,source,GSE68719,BA9 prefrontal cortex,P_0132,0.048391129821538925,False
GSM1752953,brain,GSE70424,train,title,GSE70424,NCI - HIGH,Alzheimer's Brain Sample5,0.10122708976268768,False
GSM1752954,brain,GSE70424,train,title,GSE70424,NCI - MED,Alzheimer's Brain Sample6,0.13211983442306519,False
GSM1752956,brain,GSE70424,train,title,GSE70424,DEM - MED,Alzheimer's Brain Sample8,0.09422216564416885,False
GSM1752957,brain,GSE70424,train,title,GSE70424,NCI - LOW,Alzheimer's Brain Sample9,0.11962413787841797,False
GSM1752958,brain,GSE70424,train,title,GSE70424,NCI - MED,Alzheimer's Brain Sample10,0.11560053378343582,False
GSM1752968,brain,GSE70424,train,title,GSE70424,NCI - LOW,Alzheimer's Brain Sample18,0.07094436138868332,False
GSM1752970,brain,GSE70424,train,title,GSE70424,DEM - MED,Alzheimer's Brain Sample20,0.07070866227149963,False
GSM1752972,brain,GSE70424,train,title,GSE70424,MCI - MED,Alzheimer's Brain Sample21,0.0699169784784317,False
GSM1752974,brain,GSE70424,train,title,GSE70424,NCI - LOW,Alzheimer's Brain Sample23,0.19128018617630005,False
GSM1752977,brain,GSE70424,train,title,GSE70424,MCI - LOW,Alzheimer's Brain Sample26,0.07979509234428406,False
GSM1752985,brain,GSE70424,train,title,GSE70424,NCI - MED,Alzheimer's Brain Sample33,0.07151499390602112,False
GSM1752987,brain,GSE70424,train,title,GSE70424,NCI - HIGH,Alzheimer's Brain Sample34,0.23457050323486328,False
GSM1752988,brain,GSE70424,train,title,GSE70424,MCI - MED,Alzheimer's Brain Sample35,0.2593596577644348,False
GSM1752997,brain,GSE70424,train,title,GSE70424,DEM - HIGH,Alzheimer's Brain Sample43,0.14401213824748993,False
GSM1752998,brain,GSE70424,train,title,GSE70424,NCI - LOW,Alzheimer's Brain Sample44,0.11938928067684174,False
GSM1753010,brain,GSE70424,train,title,GSE70424,NCI - MED,Alzheimer's Brain Sample54,0.1298346072435379,False
GSM1753013,brain,GSE70424,train,title,GSE70424,DEM - HIGH,Alzheimer's Brain Sample57,0.16233672201633453,False
GSM1753017,brain,GSE70424,train,title,GSE70424,MCI - HIGH,Alzheimer's Brain Sample60,0.1464899480342865,False
GSM1753019,brain,GSE70424,train,title,GSE70424,NCI - LOW,Alzheimer's Brain Sample61,0.16518402099609375,False
GSM1753030,brain,GSE70424,train,title,GSE70424,MCI - HIGH,Alzheimer's Brain Sample71,0.1851413995027542,False
GSM1866102,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_2493.RZY317,0.03471359238028526,False
GSM1866103,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_2585.RZY318,0.03269149735569954,False
GSM1866104,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_B39.RZY305,0.0752587765455246,False
GSM1866105,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_P69.RZY308,0.07427860051393509,False
GSM1866106,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_R28.RZY306,0.12069808691740036,False
GSM1866107,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_S08.RZY307,0.05746740475296974,False
GSM1866138,brain,GSE72468,train,source,GSE72468,brain,RNAseq_GBM_IDHmut-5661,0.07660535722970963,False
GSM2081423,brain,GSE78936,train,source,GSE78936,Brain,BD_BA11_1,0.1016487255692482,False
GSM2081435,brain,GSE78936,train,source,GSE78936,Brain,BD_BA11_13,0.10302332043647766,False
GSM2081439,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_17,0.2917306125164032,False
GSM2081441,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_19,0.07536788284778595,False
GSM2081443,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_21,0.19292564690113068,False
GSM2081444,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_22,0.07558134198188782,False
GSM2081445,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_23,0.1483883261680603,False
GSM2081446,brain,GSE78936,train,source,GSE78936,Brain,Control_BA11_24,0.03150667995214462,False
GSM2081451,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_29,0.05461633577942848,False
GSM2081453,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_31,0.13123975694179535,False
GSM2081459,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_37,0.09814730286598206,False
GSM2081461,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_39,0.0636797696352005,False
GSM2081464,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_42,0.12460106611251831,False
GSM2081466,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA11_44,0.09857965260744095,False
GSM2081475,brain,GSE78936,train,source,GSE78936,Brain,Control_BA9_9,0.08143176138401031,False
GSM2081476,brain,GSE78936,train,source,GSE78936,Brain,Control_BA9_10,0.05375789850950241,False
GSM2081493,brain,GSE78936,train,source,GSE78936,Brain,Control_BA24_8,0.05659034475684166,False
GSM2081499,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA24_14,0.06348071247339249,False
GSM2081501,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA24_16,0.0539233572781086,False
GSM2081503,brain,GSE78936,train,source,GSE78936,Brain,SZ_BA24_18,0.05927467346191406,False
GSM2339469,brain,GSE87586,train,source,GSE87586,"Hypothalamus, B6D2F1 (parental strain)","Hypothalamus, B6D2F1",0.20042754709720612,False
GSM2339473,brain,GSE87586,train,source,GSE87586,"Hypothalamus, BXD29","Hypothalamus, BXD29",0.2099601775407791,False
GSM2339477,brain,GSE87586,train,source,GSE87586,"Hypothalamus, BXD45","Hypothalamus, BXD45",0.2134246677160263,False
GSM2339479,brain,GSE87586,train,source,GSE87586,"Hypothalamus, BXD49","Hypothalamus, BXD49",0.22840900719165802,False
