id,biological_id,sample,study,group,condition,label,route,donor,source,original_index,catalog,head,score,positive,interpretation
GSE200335:GSM6031443|wider_gene_mask,GSE200335:GSM6031443,GSM6031443,GSE200335,AT10,control,0,wider_gene_mask,AT10,NCBI_counts,-1,train,flight_YA,-8.563491245925661,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031444|harmonized,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,harmonized,AT10,NCBI_counts,-1,train,flight_YA,-9.621329398335774,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031444|wider_gene_mask,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,wider_gene_mask,AT10,NCBI_counts,-1,train,flight_YA,-12.837534186320454,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031445|harmonized,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,harmonized,AT18,NCBI_counts,-1,val,flight_YA,11.848679430779157,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031445|wider_gene_mask,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,wider_gene_mask,AT18,NCBI_counts,-1,val,flight_YA,8.665288585159715,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031446|harmonized,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,harmonized,AT18,NCBI_counts,-1,train,flight_YA,4.356488347337972,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031446|wider_gene_mask,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,wider_gene_mask,AT18,NCBI_counts,-1,train,flight_YA,1.3369882010697438,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031447|harmonized,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,harmonized,AT21,NCBI_counts,-1,train,flight_YA,14.550147602153402,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031447|wider_gene_mask,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,wider_gene_mask,AT21,NCBI_counts,-1,train,flight_YA,11.236603012574278,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031448|harmonized,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,harmonized,AT21,NCBI_counts,-1,train,flight_YA,18.177066778623157,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031448|wider_gene_mask,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,wider_gene_mask,AT21,NCBI_counts,-1,train,flight_YA,14.602397431456893,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031449|harmonized,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,harmonized,AT22,NCBI_counts,-1,train,flight_YA,-1.091207983938375,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031449|wider_gene_mask,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,wider_gene_mask,AT22,NCBI_counts,-1,train,flight_YA,-4.250622908840569,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031450|harmonized,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,harmonized,AT22,NCBI_counts,-1,train,flight_YA,-3.8388449849203425,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031450|wider_gene_mask,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,wider_gene_mask,AT22,NCBI_counts,-1,train,flight_YA,-6.929611115593616,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469191|original,GSE234465:GSM7469191,GSM7469191,GSE234465,YA,control,0,original,YA,prior_audited_flight_inputs,0,unseen,flight_OS,31.54197460946034,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469192|original,GSE234465:GSM7469192,GSM7469192,GSE234465,YA,control,0,original,YA,prior_audited_flight_inputs,1,unseen,flight_OS,33.45633694460594,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469193|original,GSE234465:GSM7469193,GSM7469193,GSE234465,YA,control,0,original,YA,prior_audited_flight_inputs,2,unseen,flight_OS,30.736125748790982,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469194|original,GSE234465:GSM7469194,GSM7469194,GSE234465,OS,control,0,original,OS,prior_audited_flight_inputs,3,unseen,flight_OS,37.69299137797225,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469195|original,GSE234465:GSM7469195,GSM7469195,GSE234465,OS,control,0,original,OS,prior_audited_flight_inputs,4,unseen,flight_OS,37.475641008155435,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469196|original,GSE234465:GSM7469196,GSM7469196,GSE234465,OS,control,0,original,OS,prior_audited_flight_inputs,5,unseen,flight_OS,38.19815757499464,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469197|original,GSE234465:GSM7469197,GSM7469197,GSE234465,YA,flight,1,original,YA,prior_audited_flight_inputs,6,unseen,flight_OS,27.558925217572323,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469198|original,GSE234465:GSM7469198,GSM7469198,GSE234465,YA,flight,1,original,YA,prior_audited_flight_inputs,7,unseen,flight_OS,31.314720398994268,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469199|original,GSE234465:GSM7469199,GSM7469199,GSE234465,YA,flight,1,original,YA,prior_audited_flight_inputs,8,unseen,flight_OS,20.266180005003207,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469200|original,GSE234465:GSM7469200,GSM7469200,GSE234465,OS,flight,1,original,OS,prior_audited_flight_inputs,9,unseen,flight_OS,29.833540200462267,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469201|original,GSE234465:GSM7469201,GSM7469201,GSE234465,OS,flight,1,original,OS,prior_audited_flight_inputs,10,unseen,flight_OS,25.652415338444598,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469202|original,GSE234465:GSM7469202,GSM7469202,GSE234465,OS,flight,1,original,OS,prior_audited_flight_inputs,11,unseen,flight_OS,23.914021536214477,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013395|original,GSE298393:GSM9013395,GSM9013395,GSE298393,YA,control,0,original,YA,prior_audited_flight_inputs,12,absent,flight_OS,3.246112344532321,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013396|original,GSE298393:GSM9013396,GSM9013396,GSE298393,YA,control,0,original,YA,prior_audited_flight_inputs,13,absent,flight_OS,3.064639466343806,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013397|original,GSE298393:GSM9013397,GSM9013397,GSE298393,YA,control,0,original,YA,prior_audited_flight_inputs,14,absent,flight_OS,0.0011522723962116288,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013398|original,GSE298393:GSM9013398,GSM9013398,GSE298393,OS,control,0,original,OS,prior_audited_flight_inputs,15,absent,flight_OS,-3.089852692946806,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013399|original,GSE298393:GSM9013399,GSM9013399,GSE298393,OS,control,0,original,OS,prior_audited_flight_inputs,16,absent,flight_OS,-3.441743851776664,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013400|original,GSE298393:GSM9013400,GSM9013400,GSE298393,OS,control,0,original,OS,prior_audited_flight_inputs,17,absent,flight_OS,-0.8254142332616539,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013404|original,GSE298393:GSM9013404,GSM9013404,GSE298393,YA,flight,1,original,YA,prior_audited_flight_inputs,18,absent,flight_OS,11.817726529524862,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013405|original,GSE298393:GSM9013405,GSM9013405,GSE298393,YA,flight,1,original,YA,prior_audited_flight_inputs,19,absent,flight_OS,10.30133379650988,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013406|original,GSE298393:GSM9013406,GSM9013406,GSE298393,YA,flight,1,original,YA,prior_audited_flight_inputs,20,absent,flight_OS,14.446781298441238,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013410|original,GSE298393:GSM9013410,GSM9013410,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,21,absent,flight_OS,11.400754886469258,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013411|original,GSE298393:GSM9013411,GSM9013411,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,22,absent,flight_OS,9.77643283461498,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013412|original,GSE298393:GSM9013412,GSM9013412,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,23,absent,flight_OS,10.661339629580198,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469191|harmonized,GSE234465:GSM7469191,GSM7469191,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,0,unseen,flight_OS,20.377721941672235,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469192|harmonized,GSE234465:GSM7469192,GSM7469192,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,1,unseen,flight_OS,20.9138623875715,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469193|harmonized,GSE234465:GSM7469193,GSM7469193,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,2,unseen,flight_OS,18.0061945595246,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469194|harmonized,GSE234465:GSM7469194,GSM7469194,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,3,unseen,flight_OS,23.69732982311234,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469195|harmonized,GSE234465:GSM7469195,GSM7469195,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,4,unseen,flight_OS,23.067296017391982,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469196|harmonized,GSE234465:GSM7469196,GSM7469196,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,5,unseen,flight_OS,22.20845107764694,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469197|harmonized,GSE234465:GSM7469197,GSM7469197,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,6,unseen,flight_OS,14.612446942535826,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469198|harmonized,GSE234465:GSM7469198,GSM7469198,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,7,unseen,flight_OS,17.66006860608013,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469199|harmonized,GSE234465:GSM7469199,GSM7469199,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,8,unseen,flight_OS,7.179226608960107,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469200|harmonized,GSE234465:GSM7469200,GSM7469200,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,9,unseen,flight_OS,15.266239763707745,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469201|harmonized,GSE234465:GSM7469201,GSM7469201,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,10,unseen,flight_OS,12.487103176421215,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE234465:GSM7469202|harmonized,GSE234465:GSM7469202,GSM7469202,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,11,unseen,flight_OS,10.389921343282822,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013395|harmonized,GSE298393:GSM9013395,GSM9013395,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,12,absent,flight_OS,3.246112344532321,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013396|harmonized,GSE298393:GSM9013396,GSM9013396,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,13,absent,flight_OS,3.064639466343806,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013397|harmonized,GSE298393:GSM9013397,GSM9013397,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,14,absent,flight_OS,0.0011522723962116288,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013398|harmonized,GSE298393:GSM9013398,GSM9013398,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,15,absent,flight_OS,-3.089852692946806,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013399|harmonized,GSE298393:GSM9013399,GSM9013399,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,16,absent,flight_OS,-3.441743851776664,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013400|harmonized,GSE298393:GSM9013400,GSM9013400,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,17,absent,flight_OS,-0.8254142332616539,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013404|harmonized,GSE298393:GSM9013404,GSM9013404,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,18,absent,flight_OS,11.817726529524862,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013405|harmonized,GSE298393:GSM9013405,GSM9013405,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,19,absent,flight_OS,10.30133379650988,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013406|harmonized,GSE298393:GSM9013406,GSM9013406,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,20,absent,flight_OS,14.446781298441238,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013410|harmonized,GSE298393:GSM9013410,GSM9013410,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,21,absent,flight_OS,11.400754886469258,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013411|harmonized,GSE298393:GSM9013411,GSM9013411,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,22,absent,flight_OS,9.77643283461498,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE298393:GSM9013412|harmonized,GSE298393:GSM9013412,GSM9013412,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,23,absent,flight_OS,10.661339629580198,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031437|harmonized,GSE200335:GSM6031437,GSM6031437,GSE200335,AT24,control,0,harmonized,AT24,NCBI_counts,-1,train,flight_OS,34.47150681735275,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031437|wider_gene_mask,GSE200335:GSM6031437,GSM6031437,GSE200335,AT24,control,0,wider_gene_mask,AT24,NCBI_counts,-1,train,flight_OS,31.56137328361251,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031438|harmonized,GSE200335:GSM6031438,GSM6031438,GSE200335,AT24,EPS,1,harmonized,AT24,NCBI_counts,-1,train,flight_OS,31.881389911760834,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031438|wider_gene_mask,GSE200335:GSM6031438,GSM6031438,GSE200335,AT24,EPS,1,wider_gene_mask,AT24,NCBI_counts,-1,train,flight_OS,28.99921293301759,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031439|harmonized,GSE200335:GSM6031439,GSM6031439,GSE200335,AT7,control,0,harmonized,AT7,NCBI_counts,-1,train,flight_OS,6.959034762213832,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031439|wider_gene_mask,GSE200335:GSM6031439,GSM6031439,GSE200335,AT7,control,0,wider_gene_mask,AT7,NCBI_counts,-1,train,flight_OS,3.2746942576161473,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031440|harmonized,GSE200335:GSM6031440,GSM6031440,GSE200335,AT7,EPS,1,harmonized,AT7,NCBI_counts,-1,train,flight_OS,5.709300068806442,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031440|wider_gene_mask,GSE200335:GSM6031440,GSM6031440,GSE200335,AT7,EPS,1,wider_gene_mask,AT7,NCBI_counts,-1,train,flight_OS,2.0182871265133144,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031441|harmonized,GSE200335:GSM6031441,GSM6031441,GSE200335,AT8,control,0,harmonized,AT8,NCBI_counts,-1,train,flight_OS,23.71299243531348,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031441|wider_gene_mask,GSE200335:GSM6031441,GSM6031441,GSE200335,AT8,control,0,wider_gene_mask,AT8,NCBI_counts,-1,train,flight_OS,20.33409171105677,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031442|harmonized,GSE200335:GSM6031442,GSM6031442,GSE200335,AT8,EPS,1,harmonized,AT8,NCBI_counts,-1,train,flight_OS,20.75273344971265,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031442|wider_gene_mask,GSE200335:GSM6031442,GSM6031442,GSE200335,AT8,EPS,1,wider_gene_mask,AT8,NCBI_counts,-1,train,flight_OS,17.354999573124587,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031443|harmonized,GSE200335:GSM6031443,GSM6031443,GSE200335,AT10,control,0,harmonized,AT10,NCBI_counts,-1,train,flight_OS,4.608467228189511,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031443|wider_gene_mask,GSE200335:GSM6031443,GSM6031443,GSE200335,AT10,control,0,wider_gene_mask,AT10,NCBI_counts,-1,train,flight_OS,1.196690119101504,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031444|harmonized,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,harmonized,AT10,NCBI_counts,-1,train,flight_OS,1.155184748746933,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031444|wider_gene_mask,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,wider_gene_mask,AT10,NCBI_counts,-1,train,flight_OS,-2.18430052417375,False,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031445|harmonized,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,harmonized,AT18,NCBI_counts,-1,val,flight_OS,17.716090249537956,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031445|wider_gene_mask,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,wider_gene_mask,AT18,NCBI_counts,-1,val,flight_OS,14.463344186227687,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031446|harmonized,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,harmonized,AT18,NCBI_counts,-1,train,flight_OS,10.715598197539975,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031446|wider_gene_mask,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,wider_gene_mask,AT18,NCBI_counts,-1,train,flight_OS,7.621631734690709,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031447|harmonized,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,harmonized,AT21,NCBI_counts,-1,train,flight_OS,21.590197424339294,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031447|wider_gene_mask,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,wider_gene_mask,AT21,NCBI_counts,-1,train,flight_OS,18.260572793088613,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031448|harmonized,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,harmonized,AT21,NCBI_counts,-1,train,flight_OS,25.660988497681046,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031448|wider_gene_mask,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,wider_gene_mask,AT21,NCBI_counts,-1,train,flight_OS,22.122420559770035,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031449|harmonized,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,harmonized,AT22,NCBI_counts,-1,train,flight_OS,7.087605296985657,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031449|wider_gene_mask,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,wider_gene_mask,AT22,NCBI_counts,-1,train,flight_OS,3.7823695618772035,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031450|harmonized,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,harmonized,AT22,NCBI_counts,-1,train,flight_OS,5.206728520494835,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
GSE200335:GSM6031450|wider_gene_mask,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,wider_gene_mask,AT22,NCBI_counts,-1,train,flight_OS,1.9985662687795411,True,uncalibrated score; EPS is neither flight nor radiation; flight probe score is not an exposure measurement
