gene_symbol,exon_length
Gm47982,2340
Gm47983,291
Gm47984,572
Gm47985,1707
Gm47986,492
Gm47987,2795
Gm47988,785
Gm47989,111
Gm4799,657
Gm47990,2642
Gm47991,367
Gm47992,1987
Gm47993,175
Gm47994,780
Gm47995,1674
Gm47996,1674
Gm47997,552
Gm47998,387
Gm47999,745
Gm4800,1266
Gm48000,503
Gm48001,411
Gm48002,124
Gm48003,1562
Gm48004,1327
Gm48005,181
Gm48006,588
Gm48008,667
Gm48009,2446
Gm48010,817
Gm48011,407
Gm48012,1302
Gm48013,413
Gm48014,1300
Gm48015,1300
Gm48016,181
Gm48017,208
Gm48018,1919
Gm48019,108
Gm4802,370
Gm48020,105
Gm48021,237
Gm48022,1431
Gm48023,664
Gm48024,695
Gm48025,1823
Gm48026,349
Gm48027,3436
Gm48028,274
Gm48029,320
Gm4803,1279
Gm48030,105
Gm48031,144
Gm48032,105
Gm48033,375
Gm48034,242
Gm48035,1449
Gm48036,318
Gm48037,124
Gm48038,1965
Gm48039,108
Gm4804,999
Gm48040,1273
Gm48041,120
Gm48042,126
Gm48043,105
Gm48044,114
Gm48045,1948
Gm48046,123
Gm48047,238
Gm48048,486
Gm48049,271
Gm48050,809
Gm48051,2229
Gm48052,293
Gm48053,1722
Gm48054,841
Gm48055,256
Gm48056,239
Gm48057,2045
Gm48058,653
Gm48059,163
Gm4806,1690
Gm48060,298
Gm48061,1741
Gm48062,2622
Gm48063,2517
Gm48064,105
Gm48065,5240
Gm48067,220
Gm48068,567
Gm48069,1484
Gm48070,282
Gm48071,1719
Gm48072,396
Gm48073,2763
Gm48074,1635
Gm48075,403
Gm48076,1415
Gm48077,1742
Gm48078,340
Gm48079,550
Gm4808,1203
Gm48080,153
Gm48081,652
Gm48082,3842
Gm48083,365
Gm48084,1849
Gm48085,448
Gm48086,2142
Gm48087,637
Gm48088,482
Gm48089,706
Gm48090,1624
Gm48091,1105
Gm48092,2562
Gm48093,560
Gm48094,781
Gm48095,532
Gm48096,192
Gm48097,169
Gm48098,282
Gm48099,486
Gm4810,1607
Gm48100,1026
Gm48101,121
Gm48102,1356
Gm48103,132
Gm48104,2631
Gm48105,3216
Gm48106,960
Gm48107,442
Gm48108,483
Gm48109,390
Gm4811,1220
Gm48110,400
Gm48111,3841
Gm48113,1039
Gm48114,3686
Gm48115,960
Gm48116,661
Gm48117,305
Gm48118,195
Gm48119,2625
Gm4812,993
Gm48120,624
Gm48121,271
Gm48122,222
Gm48123,1341
Gm48124,412
Gm48125,1755
Gm48126,522
Gm48127,573
Gm48128,3846
Gm48129,383
Gm4813,799
Gm48130,322
Gm48131,1848
Gm48132,3844
Gm48133,489
Gm48134,233
Gm48135,618
Gm48136,908
Gm48137,2239
Gm48138,2880
Gm48139,3915
Gm4814,964
Gm48140,2057
Gm48141,712
Gm48142,545
Gm48143,751
Gm48144,445
Gm48145,329
Gm48146,1431
Gm48147,351
Gm48148,99
Gm48149,262
Gm4815,994
Gm48150,358
Gm48151,409
Gm48152,661
Gm48153,409
Gm48154,488
Gm48155,526
Gm48156,145
Gm48157,347
Gm48158,303
Gm48159,1113
Gm48160,292
Gm48161,1835
Gm48162,436
Gm48163,2079
Gm48164,649
Gm48165,649
Gm48166,1660
Gm48167,216
Gm48168,761
Gm48169,239
Gm4817,1411
Gm48170,2361
Gm48171,327
Gm48172,229
Gm48173,294
Gm48174,409
Gm48175,180
Gm48176,451
Gm48177,1075
Gm48178,87
Gm48179,523
Gm48181,1066
Gm48182,1680
Gm48183,825
Gm48184,273
Gm48185,327
Gm48186,239
Gm48187,491
Gm48188,704
Gm48189,794
Gm4819,1009
Gm48190,2929
Gm48191,285
Gm48192,692
Gm48193,958
Gm48194,517
Gm48195,452
Gm48196,290
Gm48197,711
Gm48198,157
Gm48199,1901
Gm48200,611
Gm48201,247
Gm48202,3134
Gm48203,1785
Gm48204,1969
Gm48205,137
Gm48206,2066
Gm48207,1510
Gm48208,1210
Gm48209,1375
Gm4821,527
Gm48210,1260
Gm48211,226
Gm48212,377
Gm48214,358
Gm48215,1865
Gm48216,820
Gm48217,208
Gm48218,682
Gm48219,234
Gm4822,479
Gm48220,1091
Gm48221,1268
Gm48223,306
Gm48224,364
Gm48225,5083
Gm48226,4240
Gm48227,303
Gm48228,404
Gm48229,394
Gm4823,984
Gm48230,5152
Gm48231,2406
Gm48232,2364
Gm48233,1117
Gm48234,193
Gm48235,769
Gm48236,2784
Gm48237,2102
Gm48238,270
Gm48239,3551
Gm4824,492
Gm48240,1093
Gm48241,153
Gm48242,2167
Gm48243,376
Gm48244,981
Gm48245,139
Gm48246,198
Gm48247,196
Gm48248,233
Gm48249,3448
Gm4825,408
Gm48250,771
Gm48251,148
Gm48252,109
Gm48253,1279
Gm48254,469
Gm48255,327
Gm48256,756
Gm48257,758
Gm48258,312
Gm48259,686
Gm48260,3829
Gm48261,3856
Gm48262,4616
Gm48263,184
Gm48264,2019
Gm48265,510
Gm48266,1143
Gm48267,1533
Gm48268,791
Gm48269,1111
Gm4827,6269
Gm48270,3848
Gm48271,3497
Gm48272,674
Gm48273,986
Gm48274,255
Gm48275,287
Gm48276,2385
Gm48277,1742
Gm48278,1474
Gm4828,490
Gm48280,369
Gm48281,716
Gm48282,507
Gm48283,1474
Gm48284,4544
Gm48285,2020
Gm48286,644
Gm48287,1465
Gm48288,538
Gm48289,312
Gm4829,594
Gm48290,372
Gm48291,319
Gm48292,551
Gm48293,710
Gm48294,358
Gm48295,3246
Gm48296,695
Gm48297,469
Gm48298,2330
Gm48299,278
Gm48300,397
Gm48301,864
Gm48302,1884
Gm48303,1894
Gm48304,328
Gm48305,548
Gm48306,950
Gm48307,1455
Gm48308,1627
Gm48309,2458
Gm4831,594
Gm48310,475
Gm48311,1258
Gm48312,598
Gm48313,1418
Gm48314,2739
Gm48315,161
Gm48316,293
Gm48317,98
Gm48318,148
Gm48319,103
Gm4832,3732
Gm48320,474
Gm48321,1737
Gm48322,707
Gm48323,201
Gm48324,1792
Gm48325,504
Gm48326,121
Gm48327,1101
Gm48328,1881
Gm48329,1145
Gm4833,790
Gm48330,369
Gm48331,271
Gm48332,370
Gm48333,266
Gm48334,777
Gm48335,3811
Gm48337,202
Gm48338,246
Gm48339,446
Gm4834,3618
Gm48340,405
Gm48341,367
Gm48342,1899
Gm48343,211
Gm48344,294
Gm48345,169
Gm48346,3200
Gm48347,125
Gm48348,2440
Gm48349,467
Gm4835,972
Gm48350,851
Gm48351,198
Gm48352,405
Gm48353,1871
Gm48354,148
Gm48355,581
Gm48356,1937
Gm48357,650
Gm48358,1468
Gm48359,134
Gm4836,907
Gm48360,1508
Gm48361,1220
Gm48362,3205
Gm48363,4850
Gm48365,2735
Gm48366,3175
Gm48367,331
Gm48368,1804
Gm48369,1740
Gm4837,1584
Gm48370,473
Gm48371,3879
Gm48372,2415
Gm48373,284
Gm48374,1765
Gm48375,1274
Gm48376,294
Gm48377,871
Gm48378,265
Gm48379,331
Gm48380,383
Gm48381,3964
Gm48382,3675
Gm48383,1201
Gm48385,403
Gm48386,456
Gm48387,214
Gm48388,442
Gm4839,623
Gm48390,903
Gm48391,3813
Gm48392,148
Gm48393,1552
Gm48394,253
Gm48395,885
Gm48396,533
Gm48398,217
Gm48399,413
Gm4840,1810
Gm48400,498
Gm48401,3835
Gm48403,135
Gm48404,153
Gm48405,2223
Gm48406,229
Gm48407,215
Gm48408,1131
Gm48409,94
Gm4841,2839
Gm48410,1260
Gm48411,154
Gm48412,818
Gm48413,94
Gm48414,213
Gm48415,1723
Gm48416,2121
Gm48417,3845
Gm48418,3808
Gm48419,2884
Gm4842,835
Gm48420,600
Gm48421,489
Gm48422,2706
Gm48423,2884
Gm48424,153
Gm48425,1758
Gm48426,482
Gm48427,4310
Gm48428,1860
Gm48429,153
Gm48430,1449
Gm48431,269
Gm48432,558
Gm48433,928
Gm48434,532
Gm48435,1029
Gm48436,504
Gm48437,1382
Gm48438,2448
Gm48439,330
Gm48440,357
Gm48441,474
Gm48442,2252
Gm48443,3841
Gm48444,573
Gm48445,193
Gm48446,40
Gm48447,814
Gm48448,1397
Gm48449,650
Gm4845,562
Gm48450,1204
Gm48451,1204
Gm48452,256
Gm48453,2309
Gm48454,1206
Gm48455,420
Gm48456,368
Gm48457,307
Gm48458,404
Gm48459,357
Gm4846,1744
Gm48460,226
Gm48461,526
Gm48462,358
Gm48463,178
Gm48464,1147
Gm48465,1195
Gm48466,472
Gm48467,361
Gm48468,94
Gm48469,94
Gm4847,3012
Gm48470,265
Gm48471,767
Gm48472,154
Gm48473,277
Gm48474,1159
Gm48475,1391
Gm48476,320
Gm48477,94
Gm48478,2325
Gm48479,1357
Gm48481,515
Gm48482,2533
Gm48483,1016
Gm48484,289
Gm48485,4415
Gm48486,1500
Gm48487,322
Gm48488,5324
Gm48489,189
Gm4849,2246
Gm48490,94
Gm48491,853
Gm48492,2705
Gm48493,3841
Gm48494,264
Gm48495,661
Gm48496,256
Gm48497,283
Gm48498,3841
Gm48499,1724
Gm4850,559
Gm48500,3214
Gm48501,3841
Gm48502,2871
Gm48503,272
Gm48504,5194
Gm48506,255
Gm48507,280
Gm48508,3995
Gm48509,337
Gm48510,906
Gm48511,1531
Gm48512,588
Gm48513,405
Gm48514,283
Gm48515,2485
Gm48516,151
Gm48517,152
Gm48518,2295
Gm48519,497
Gm4852,729
Gm48520,148
Gm48521,3474
Gm48522,1884
Gm48523,154
Gm48524,360
Gm48525,127
Gm48526,1561
Gm48527,256
Gm48528,494
Gm48529,3795
Gm4853,394
Gm48530,2502
Gm48531,324
Gm48532,809
Gm48533,217
Gm48534,363
Gm48535,2960
Gm48536,3330
Gm48537,428
Gm48538,1270
Gm48539,1172
Gm4854,574
Gm48540,109
Gm48541,3628
Gm48542,4557
Gm48543,2229
Gm48544,2477
Gm48545,2560
Gm48546,230
Gm48547,1006
Gm48548,1239
Gm48549,198
Gm4855,1967
Gm48550,2452
Gm48551,672
Gm48552,879
Gm48553,408
Gm48554,196
Gm48555,395
Gm48556,1370
Gm48557,554
Gm48558,1359
Gm48559,1075
Gm4856,1091
Gm48560,162
Gm48561,250
Gm48562,748
Gm48563,3349
Gm48564,408
Gm48565,1705
Gm48566,1608
Gm48567,655
Gm48568,250
Gm48569,1375
Gm4857,785
Gm48570,413
Gm48571,140
Gm48572,382
Gm48573,177
Gm48574,910
Gm48575,655
Gm48576,148
Gm48577,151
Gm48578,796
Gm48579,307
Gm48580,644
Gm48581,2652
Gm48582,6429
Gm48583,220
Gm48585,2009
Gm48586,2058
Gm48587,268
Gm48588,252
Gm48589,263
Gm4859,787
Gm48590,416
Gm48591,469
Gm48592,366
Gm48593,2483
Gm48594,816
Gm48595,451
Gm48596,441
Gm48597,543
Gm48598,300
Gm48599,329
Gm4860,454
Gm48600,4480
Gm48601,3032
Gm48602,3369
Gm48603,1138
Gm48604,2420
Gm48606,1784
Gm48607,2540
Gm48608,574
Gm48609,415
Gm4861,957
Gm48611,2555
Gm48612,976
Gm48613,1688
Gm48614,691
Gm48615,289
Gm48616,2071
Gm48617,1053
Gm48618,368
Gm48619,2262
Gm4862,438
Gm48620,408
Gm48621,1262
Gm48623,1844
Gm48624,2810
Gm48625,148
Gm48626,1778
Gm48627,1351
Gm48628,305
Gm4863,1381
Gm48630,1769
Gm48631,959
Gm48632,2742
Gm48633,8801
Gm48634,477
Gm48635,389
Gm48636,274
Gm48637,109
Gm48638,150
Gm48639,1876
Gm4864,1461
Gm48640,226
Gm48641,400
Gm48642,442
Gm48643,370
Gm48644,170
Gm48645,109
Gm48646,1228
Gm48647,154
Gm48648,495
Gm48649,316
Gm4865,1309
Gm48650,234
Gm48651,470
Gm48652,243
Gm48653,2263
Gm48654,850
Gm48655,1344
Gm48656,1428
Gm48657,1029
Gm48658,257
Gm48659,435
Gm4866,589
Gm48660,282
Gm48661,355
Gm48662,4472
Gm48663,601
Gm48664,1842
Gm48665,1932
Gm48666,279
Gm48667,139
Gm48668,103
Gm48669,170
Gm48670,574
Gm48671,798
Gm48672,354
Gm48673,3369
Gm48674,279
Gm48675,577
Gm48676,177
Gm48677,614
Gm48678,5323
Gm48679,402
Gm4868,789
Gm48680,267
Gm48681,2263
Gm48682,1209
Gm48683,695
Gm48685,171
Gm48686,1922
Gm48687,235
Gm48688,148
Gm48689,450
Gm48690,313
Gm48691,3417
Gm48692,2379
Gm48695,733
Gm48696,531
Gm48697,3607
Gm48698,273
Gm48699,1525
Gm4870,1251
Gm48700,4275
Gm48701,2293
Gm48702,2068
Gm48703,1304
Gm48704,1171
Gm48705,291
Gm48706,3387
Gm48707,1160
Gm48708,1167
Gm48709,1263
Gm4871,1119
Gm48710,3310
Gm48711,90
Gm48712,460
Gm48713,2846
Gm48714,1441
Gm48715,1796
Gm48716,757
Gm48717,1072
Gm48718,2482
Gm48719,361
Gm4872,1316
Gm48720,1206
Gm48722,1300
Gm48724,2426
Gm48725,183
Gm48726,2529
Gm48727,1279
Gm48728,823
Gm48729,213
Gm4873,1203
Gm48730,1514
Gm48731,411
Gm48732,1617
Gm48733,230
Gm48734,2289
Gm48735,1310
Gm48736,256
Gm48737,2312
Gm48738,389
Gm48739,432
Gm4874,691
Gm48740,2498
Gm48742,2184
Gm48743,2057
Gm48744,781
Gm48745,1665
Gm48746,1036
Gm48747,785
Gm48748,1424
Gm48749,2746
Gm4875,786
Gm48750,378
Gm48751,4274
Gm48752,2869
Gm48753,170
Gm48754,3661
Gm48755,1276
Gm48756,285
Gm48757,491
Gm48758,307
Gm48759,1564
Gm4876,6994
Gm48760,501
Gm48761,1972
Gm48762,574
Gm48763,834
Gm48764,3666
Gm48765,2313
Gm48766,4562
Gm48767,2891
Gm48768,2323
Gm48769,337
Gm4877,798
Gm48770,2849
Gm48771,1904
Gm48772,364
Gm48773,242
Gm48774,980
Gm48775,608
Gm48776,565
Gm48777,373
Gm48778,558
Gm48779,1458
Gm48780,997
Gm48781,242
Gm48782,989
Gm48783,1080
Gm48785,496
Gm48786,3814
Gm48787,379
Gm48788,479
Gm48789,129
Gm4879,1272
Gm48790,1323
Gm48791,380
Gm48792,2470
Gm48793,3778
Gm48794,205
Gm48795,1161
Gm48796,3539
Gm48798,793
Gm48799,3661
Gm4880,1696
Gm48800,1483
Gm48801,2385
Gm48802,1135
Gm48803,1352
Gm48804,3041
Gm48805,414
Gm48806,324
Gm48808,348
Gm48809,2225
Gm48810,454
Gm48811,427
Gm48812,2027
Gm48813,702
Gm48814,1032
Gm48815,475
Gm48816,366
Gm48817,1061
Gm48818,1246
Gm48819,1492
Gm48821,386
Gm48822,2371
Gm48823,1101
Gm48824,1038
Gm48825,968
Gm48826,679
Gm48827,316
Gm48828,211
Gm48829,2705
Gm4883,528
Gm48830,493
Gm48831,537
Gm48832,3333
Gm48833,520
Gm48834,1416
Gm48835,1279
Gm48836,281
Gm48837,2849
Gm48838,1234
Gm48839,382
Gm4884,2852
Gm48840,3921
Gm48842,322
Gm48843,2034
Gm48844,5317
Gm48845,3169
Gm48846,267
Gm48847,702
Gm48848,111
Gm48849,480
Gm48850,312
Gm48851,590
Gm48853,837
Gm48854,890
Gm48855,2457
Gm48856,326
Gm48857,986
Gm48858,351
Gm48859,429
Gm4886,1176
Gm48860,1104
Gm48862,334
Gm48864,233
Gm48865,2605
Gm48867,620
Gm48868,1353
Gm48869,662
Gm4887,1053
Gm48870,4024
Gm48871,2520
Gm48872,4129
Gm48873,387
Gm48874,5300
Gm48875,349
Gm48876,2049
Gm48877,548
Gm48878,2678
Gm48880,1984
Gm48881,729
Gm48882,1470
Gm48883,1832
Gm48884,635
Gm48885,3897
Gm48886,700
Gm48887,1553
Gm48888,1761
Gm48889,2644
Gm4889,444
Gm48890,1618
Gm48891,138
Gm48892,478
Gm48893,1100
Gm48894,379
Gm48895,394
Gm48896,316
Gm48897,295
Gm48898,2671
Gm48899,737
Gm4890,4517
Gm48900,622
Gm48901,604
Gm48902,590
Gm48903,1603
Gm48904,2944
Gm48905,565
Gm48906,745
Gm48909,381
Gm4891,912
Gm48910,513
Gm48911,200
Gm48912,1123
Gm48913,1819
Gm48915,260
Gm48916,3861
Gm48917,1093
Gm48918,3243
Gm48919,365
Gm48920,420
Gm48921,274
Gm48922,179
Gm48923,751
Gm48924,2273
Gm48925,409
Gm48926,181
Gm48927,141
Gm48928,547
Gm48929,494
Gm48930,150
Gm48931,229
Gm48932,3250
Gm48933,898
Gm48934,295
Gm48935,2101
Gm48936,2467
Gm48937,362
Gm48938,424
Gm48939,2017
Gm4894,2965
Gm48940,820
Gm48941,1125
Gm48942,903
Gm48943,365
Gm48944,270
Gm48946,603
Gm48947,514
Gm48948,943
Gm48949,668
Gm4895,1137
Gm48950,1352
Gm48951,290
Gm48952,339
Gm48953,482
Gm48954,3418
Gm48955,219
Gm48956,2880
Gm48958,2964
Gm48959,397
Gm48961,2859
Gm48962,220
Gm48963,175
Gm48964,2020
Gm48965,2398
Gm48966,1643
Gm48967,4184
Gm48969,6840
Gm48970,761
Gm48971,202
Gm48972,2306
Gm48973,382
Gm48974,772
Gm48975,2920
Gm48976,1352
Gm48977,816
Gm48978,4992
Gm48979,334
Gm4898,839
Gm48980,277
Gm48981,105
Gm48982,512
Gm48983,347
Gm48984,594
Gm48985,336
Gm48986,1216
Gm48987,222
Gm48988,445
Gm48989,1054
Gm4899,719
Gm48990,423
Gm48991,277
Gm48992,1101
Gm48993,310
Gm48994,366
Gm48995,481
Gm48996,3617
Gm48998,2707
Gm48999,1015
Gm4900,1628
Gm49000,1597
Gm49001,559
Gm49002,1845
Gm49003,349
Gm49004,538
Gm49005,373
Gm49006,481
Gm49008,2389
Gm49009,617
Gm49010,793
Gm49011,171
Gm49012,1785
Gm49013,484
Gm49014,1173
Gm49015,2704
Gm49016,614
Gm49017,285
Gm49018,2446
Gm49020,1075
Gm49021,454
Gm49022,446
Gm49023,715
Gm49024,716
Gm49025,309
Gm49026,1138
Gm49027,1956
Gm49028,930
Gm49029,406
Gm4903,405
Gm49030,674
Gm49031,452
Gm49032,1344
Gm49033,272
Gm49034,300
Gm49035,1336
Gm49036,515
Gm49037,384
Gm49038,950
Gm49039,452
Gm4904,1195
Gm49040,275
Gm49041,544
Gm49042,850
Gm49043,466
Gm49044,301
Gm49045,375
Gm49046,862
Gm49047,232
Gm49048,1639
Gm49049,187
Gm49050,381
Gm49051,270
Gm49053,412
Gm49054,141
Gm49055,370
Gm49056,291
Gm49057,270
Gm49058,2724
Gm49059,694
Gm49060,631
Gm49061,432
Gm49062,190
Gm49063,514
Gm49064,1289
Gm49066,1056
Gm49067,1564
Gm49068,423
Gm49069,4011
Gm49070,282
Gm49071,452
Gm49072,374
Gm49073,311
Gm49074,325
Gm49075,412
Gm49076,514
Gm49077,1266
Gm49078,439
Gm49079,427
Gm4908,1005
Gm49080,202
Gm49081,202
Gm49082,439
Gm49083,2385
Gm49084,424
Gm49085,5822
Gm49086,1130
Gm49087,2947
Gm49088,320
Gm49089,2906
Gm4909,794
Gm49090,106
Gm49091,150
Gm49092,936
Gm49093,405
Gm49094,499
Gm49095,916
Gm49096,2308
Gm49097,3815
Gm49098,827
Gm49099,4229
Gm4910,366
Gm49100,878
Gm49103,202
Gm49104,254
Gm49105,399
Gm49106,3120
Gm49107,2324
Gm49109,310
Gm4911,945
Gm49110,231
Gm49111,218
Gm49112,289
Gm49113,1299
Gm49114,513
Gm49115,273
Gm49116,1144
Gm49117,924
Gm49118,523
Gm49119,417
Gm4912,1044
Gm49120,4728
Gm49121,1235
Gm49122,282
Gm49123,2635
Gm49125,1295
Gm49126,1413
Gm49127,1207
Gm49128,605
Gm49129,333
Gm4913,1290
Gm49130,706
Gm49131,250
Gm49132,4144
Gm49133,352
Gm49134,258
Gm49135,1670
Gm49136,251
Gm49137,604
Gm49138,93
Gm49139,464
Gm4914,459
Gm49140,301
Gm49141,233
Gm49142,186
Gm49143,411
Gm49144,841
Gm49145,1622
Gm49146,2132
Gm49147,165
Gm49148,422
Gm49149,355
Gm4915,1569
Gm49150,344
Gm49151,704
Gm49152,1309
Gm49153,1937
Gm49154,1806
Gm49155,472
Gm49156,1432
Gm49157,130
Gm49158,457
Gm49159,2624
Gm4916,642
Gm49160,319
Gm49161,983
Gm49162,1582
Gm49163,705
Gm49164,1645
Gm49165,2929
Gm49166,675
Gm49167,2915
Gm49168,310
Gm4917,650
Gm49170,187
Gm49171,1704
Gm49172,935
Gm49174,526
Gm49175,449
Gm49176,400
Gm49177,380
Gm49178,297
Gm49179,4979
Gm4918,1084
Gm49180,334
Gm49181,409
Gm49182,1973
Gm49183,308
Gm49184,351
Gm49185,235
Gm49186,640
Gm49187,1380
Gm49188,2123
Gm49189,525
Gm4919,604
Gm49190,647
Gm49191,1348
Gm49192,1585
Gm49193,1816
Gm49194,1474
Gm49195,139
Gm49196,598
Gm49197,2201
Gm49198,425
Gm49199,966
Gm49200,1544
Gm49201,1110
Gm49202,337
Gm49203,414
Gm49204,4640
Gm49205,793
Gm49206,250
Gm49207,279
Gm49208,1362
Gm49209,670
Gm4921,992
Gm49210,302
Gm49211,1004
Gm49212,1540
Gm49213,214
Gm49214,351
Gm49215,350
Gm49216,513
Gm49217,839
Gm49218,336
Gm49219,340
Gm4922,2358
Gm49220,1021
Gm49221,357
Gm49222,164
Gm49223,395
Gm49224,836
Gm49225,827
Gm49226,433
Gm49227,1033
Gm49228,396
Gm49229,342
Gm49230,395
Gm49231,732
Gm49232,1432
Gm49233,362
Gm49234,1229
Gm49235,925
Gm49236,1258
Gm49237,707
Gm49238,6773
Gm49239,292
Gm4924,5167
Gm49240,2205
Gm49241,494
Gm49242,329
Gm49243,321
Gm49244,442
Gm49245,108
Gm49246,3455
Gm49247,203
Gm49248,573
Gm49249,2739
Gm4925,1570
Gm49250,157
Gm49251,133
Gm49252,398
Gm49253,466
Gm49254,1976
Gm49255,153
Gm49256,1248
Gm49257,527
Gm49258,303
Gm49259,995
Gm49260,2063
Gm49261,218
Gm49262,475
Gm49263,739
Gm49265,1817
Gm49266,2906
Gm49267,639
Gm49268,3268
Gm49269,172
Gm4927,1318
Gm49270,804
Gm49271,755
Gm49272,1498
Gm49273,3843
Gm49274,408
Gm49275,97
Gm49276,367
Gm49277,392
Gm49278,437
Gm49279,258
Gm4928,850
Gm49280,2769
Gm49281,94
Gm49282,2318
Gm49283,1390
Gm49284,2064
Gm49285,1403
Gm49286,102
Gm49287,121
Gm49288,285
Gm49289,1201
Gm4929,992
Gm49290,380
Gm49291,7259
Gm49292,700
Gm49293,1205
Gm49294,184
Gm49295,478
Gm49296,1048
Gm49297,2805
Gm49298,455
Gm49299,362
Gm4930,1087
Gm49300,1944
Gm49301,334
Gm49304,1286
Gm49306,2936
Gm49307,1271
Gm49308,3612
Gm49309,397
Gm49310,3023
Gm49311,2805
Gm49312,2551
Gm49313,1730
Gm49314,1042
Gm49315,374
Gm49316,275
Gm49318,727
Gm49319,3704
Gm49320,2879
Gm49322,4516
Gm49323,607
Gm49325,512
Gm49326,126
Gm49327,5248
Gm49328,1815
Gm49329,544
Gm49330,126
Gm49331,1214
Gm49332,229
Gm49334,2733
Gm49336,5750
Gm49337,1535
Gm49338,2079
Gm49339,1457
Gm49340,3200
Gm49341,330
Gm49342,750
Gm49343,753
Gm49344,1250
Gm4935,1198
Gm49350,272
Gm49351,853
Gm49352,502
Gm49353,724
Gm49354,343
Gm49355,3124
Gm49356,398
Gm49357,378
Gm49358,1254
Gm49359,1631
Gm4936,859
Gm49360,178
Gm49361,3287
Gm49362,493
Gm49363,474
Gm49364,4931
Gm49366,1266
Gm49367,725
Gm49368,4803
Gm49369,833
Gm49370,135
Gm49371,1464
Gm49372,470
Gm49373,1945
Gm49374,827
Gm49376,367
Gm49377,1206
Gm49378,3275
Gm49379,167
Gm4938,397
Gm49380,2964
Gm49381,130
Gm49382,367
Gm49383,1147
Gm49384,945
Gm49385,572
Gm49386,126
Gm49387,1739
Gm49388,5188
Gm4939,1325
Gm49390,8709
Gm49391,1357
Gm49392,1659
Gm49393,546
Gm49394,4738
Gm49395,1057
Gm49396,3007
Gm49397,2228
Gm49398,3955
Gm49399,94
Gm4940,797
Gm49400,744
Gm49404,359
Gm49405,3904
Gm49406,410
Gm49407,244
Gm49408,240
Gm49409,253
Gm49410,3130
Gm49411,2476
Gm49412,3355
Gm49413,3039
Gm49414,298
Gm49415,3538
Gm49416,568
Gm49417,3065
Gm49418,1776
Gm49419,253
Gm4942,1332
Gm49420,418
Gm49421,340
Gm49422,239
Gm49423,187
Gm49424,349
Gm49426,111
Gm49427,566
Gm49428,886
Gm49429,1876
Gm49430,526
Gm49431,4026
Gm49432,414
Gm49433,263
Gm49434,1065
Gm49435,996
Gm49436,802
Gm49437,285
Gm49438,925
Gm49439,2181
Gm49440,330
Gm49441,1108
Gm49442,1999
Gm49443,261
Gm49444,215
Gm49445,4213
Gm49447,309
Gm49448,3674
Gm49449,1116
Gm4945,453
Gm49450,899
Gm49452,1143
Gm49453,673
Gm49454,1822
Gm49455,671
Gm49456,351
Gm49457,2338
Gm49458,311
Gm49459,457
Gm4946,808
Gm49460,447
Gm49462,1221
Gm49463,2494
Gm49465,265
Gm49466,446
Gm49467,390
Gm49468,1115
Gm49469,394
Gm49470,1347
Gm49471,1288
Gm49472,982
Gm49473,251
Gm49474,1867
Gm49475,458
Gm49476,2631
Gm49478,434
Gm49479,715
Gm4948,920
Gm49480,142
Gm49481,1184
Gm49482,726
Gm49483,220
Gm49484,2278
Gm49485,401
Gm49486,2415
Gm49487,361
Gm49488,196
Gm49489,352
Gm4949,1098
Gm49490,1543
Gm49491,265
Gm49492,2563
Gm49493,4136
Gm49494,4790
Gm49495,1314
Gm49496,1134
Gm49497,1103
Gm49498,3314
Gm49499,2476
Gm4950,615
Gm49500,382
Gm49501,2528
Gm49502,2110
Gm49503,653
Gm49504,1000
Gm49505,250
Gm49506,500
Gm49507,2947
Gm49508,328
Gm49509,280
Gm49510,2762
Gm49511,270
Gm49512,344
Gm49513,303
Gm49514,793
Gm49515,548
Gm49516,880
Gm49517,466
Gm49518,4647
Gm49519,4867
Gm4952,2212
Gm49520,221
Gm49521,600
Gm49522,813
Gm49523,628
Gm49524,1245
Gm49525,1423
Gm49526,3945
Gm49527,1384
Gm49528,780
Gm49529,414
Gm4953,483
Gm49530,595
Gm49532,101
Gm49533,331
Gm49534,3886
Gm49535,415
Gm49536,168
Gm49537,436
Gm49538,695
Gm4954,1601
Gm49540,2740
Gm49541,190
Gm49544,2157
Gm49545,673
Gm49546,280
Gm49547,217
Gm49548,623
Gm49549,109
Gm49550,252
Gm49551,258
Gm49552,2193
Gm49553,1951
Gm49555,2795
Gm49558,775
Gm49559,2226
Gm4956,672
Gm49560,1469
Gm49561,377
Gm49562,403
Gm49564,562
Gm49565,3414
Gm49566,735
Gm49567,240
Gm49568,1171
Gm49569,281
Gm49570,403
Gm49572,478
Gm49573,717
Gm49574,1544
Gm49575,1383
Gm49576,963
Gm49577,460
Gm49578,548
Gm49580,1375
Gm49581,444
Gm49582,912
Gm49584,670
Gm49585,192
Gm49586,674
Gm49587,1388
Gm49588,4490
Gm49589,142
Gm4959,1044
Gm49590,2713
Gm49591,525
Gm49592,228
Gm49593,2448
Gm49594,615
Gm49595,922
Gm49596,441
Gm49597,313
Gm49598,359
Gm49599,5095
Gm4960,1001
Gm49600,1290
Gm49601,2206
Gm49602,2970
Gm49603,2798
Gm49604,3276
Gm49605,415
Gm49608,315
Gm49609,155
Gm4961,2376
Gm49610,416
Gm49611,309
Gm49612,202
Gm49613,346
Gm49614,827
Gm49615,763
Gm49616,2433
Gm49617,366
Gm49618,1225
Gm49619,383
Gm4962,2977
Gm49620,2216
Gm49621,496
Gm49622,695
